1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
200774_at,10,12,15,2,7,9,7,4,11,1,14,10,2,9,3,5,14,5,1,11
200775_s_at,10,12,15,2,5,1,7,4,11,11,7,9,4,9,3,4,14,5,8,11
200776_s_at,2,9,2,5,11,14,4,15,15,11,13,8,9,8,10,7,11,6,8,3
200777_s_at,8,6,3,7,13,6,13,8,6,9,15,14,10,10,5,1,7,4,14,14
200778_s_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
200779_at,7,15,15,2,7,1,3,4,11,6,7,9,2,12,6,4,14,9,3,11
200780_x_at,5,13,9,3,4,4,2,8,4,9,15,1,10,14,15,1,10,3,11,14
200781_s_at,10,15,2,2,5,1,7,5,11,11,7,9,4,9,3,4,14,5,8,7
200782_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200783_s_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
200784_s_at,7,15,9,3,5,1,3,8,12,13,7,9,1,12,6,4,10,9,10,7
200785_s_at,10,15,15,2,5,1,7,5,11,11,7,9,4,9,3,4,14,5,8,11
200786_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
200787_s_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
200788_s_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
200789_at,2,9,4,5,6,14,4,9,15,11,14,8,4,8,10,7,11,6,8,15
200790_at,10,12,6,6,7,11,7,12,11,1,5,10,3,9,3,5,14,5,1,11
200791_s_at,10,9,4,2,6,9,7,9,9,11,14,10,4,9,3,15,14,5,8,11
200792_at,8,2,3,7,13,6,13,8,6,9,15,14,10,10,5,6,7,4,14,14
200793_s_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,8,5,9,11,3,11
200794_x_at,7,15,2,3,5,1,3,5,12,13,13,9,1,12,6,4,10,9,10,7
200795_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
200796_s_at,10,12,15,4,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
200797_s_at,8,2,9,3,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
200798_x_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200799_at,7,15,15,2,5,1,3,4,12,6,7,9,1,12,6,4,14,9,3,7
200800_s_at,10,12,6,6,1,11,10,12,5,2,5,2,6,9,14,5,3,15,12,12
200801_x_at,10,12,15,2,7,9,7,4,11,6,14,10,2,9,3,15,14,5,3,11
200802_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
200803_s_at,7,13,9,3,4,4,3,8,12,13,15,9,1,12,6,14,10,9,10,14
200804_at,10,12,4,2,6,9,7,9,11,1,14,10,3,9,3,15,14,5,1,11
200805_at,7,2,15,3,7,1,3,4,12,6,7,9,2,12,6,4,9,9,3,1
200806_s_at,8,2,9,3,13,6,13,8,6,9,15,14,10,10,5,6,7,4,14,14
200807_s_at,4,7,11,12,1,10,10,12,1,2,5,6,6,5,14,5,3,15,12,12
200808_s_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
200809_x_at,14,6,3,7,3,6,6,14,14,3,4,4,8,4,13,11,2,7,13,8
200810_s_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
200811_at,5,13,9,3,4,4,2,8,4,13,15,1,1,14,15,14,10,3,10,14
200812_at,10,12,6,6,1,9,10,12,5,1,14,10,3,9,3,15,3,15,1,11
200813_s_at,7,15,2,2,5,1,7,5,11,11,7,9,4,12,3,4,14,5,8,7
200814_at,1,2,15,4,13,1,5,4,6,6,7,9,2,11,8,6,9,11,3,1
200815_s_at,7,2,9,4,13,6,3,8,6,9,7,14,10,12,6,6,9,9,14,1
200816_s_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
200817_x_at,4,3,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
200818_at,2,9,4,5,6,14,4,9,15,11,14,8,4,8,10,7,11,6,8,15
200819_s_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
200820_at,7,15,2,5,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
200821_at,8,13,9,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
200822_x_at,7,2,15,4,7,1,3,4,6,6,7,9,2,12,6,4,9,9,3,1
200823_x_at,7,2,15,2,7,1,3,4,11,6,7,9,2,12,6,4,9,9,3,1
200824_at,1,7,3,4,3,10,5,14,6,3,4,4,8,11,8,6,9,11,13,8
200825_s_at,4,3,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
200826_at,5,14,2,14,11,15,2,3,13,10,8,1,9,14,15,14,15,3,10,3
200827_at,5,13,9,3,4,4,2,8,4,13,15,1,1,14,15,14,10,3,10,14
200828_s_at,1,12,15,4,7,11,5,4,6,6,5,2,2,11,8,5,9,11,3,1
200829_x_at,1,7,11,4,3,11,5,14,1,3,5,2,8,11,8,5,9,11,13,1
200830_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200831_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200832_s_at,15,5,6,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
200833_s_at,7,15,9,3,5,4,3,5,12,13,7,9,1,12,6,14,10,9,10,7
200834_s_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
200835_s_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
200836_s_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
200837_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
200838_at,14,6,3,7,3,6,13,14,14,3,4,4,8,4,13,11,7,7,13,8
200839_s_at,7,2,15,4,7,1,3,4,6,6,7,9,2,12,6,6,9,11,3,1
200840_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
200841_s_at,7,15,2,2,5,1,3,5,12,13,7,9,1,12,6,4,14,9,10,7
200842_s_at,7,12,15,2,7,1,7,4,11,6,7,9,2,12,3,4,14,5,3,11
200843_s_at,7,13,9,3,13,4,3,8,4,13,15,1,1,12,6,1,10,9,10,14
200844_s_at,2,9,4,5,6,14,4,9,15,11,14,8,4,8,10,7,11,6,8,15
200845_s_at,7,15,2,3,5,1,3,5,12,13,13,9,1,12,6,4,10,9,10,7
200846_s_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
200847_s_at,10,15,2,2,5,1,7,5,11,11,7,9,4,9,3,4,14,5,8,7
200848_at,14,6,3,7,3,6,13,14,14,3,4,4,8,4,13,6,2,7,13,8
200849_s_at,8,6,3,7,3,6,13,14,14,9,4,14,10,10,5,1,7,4,14,8
200850_s_at,14,6,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
200851_s_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
200852_x_at,14,6,3,7,3,6,6,14,14,3,4,4,8,4,13,6,2,7,13,8
200853_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
200854_at,1,2,15,4,7,11,5,4,6,6,7,2,2,11,8,6,9,11,3,1
200855_at,4,3,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
200856_x_at,10,12,4,2,6,9,7,9,11,1,14,10,3,9,3,15,14,5,1,11
200857_s_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
200858_s_at,1,7,11,4,3,11,5,14,1,3,5,2,8,11,8,5,9,11,13,1
200859_x_at,7,13,9,3,13,4,3,8,12,13,15,9,1,12,6,4,10,9,10,14
200860_s_at,10,5,4,1,6,9,7,9,9,1,14,10,3,9,3,15,5,5,1,11
200861_at,15,5,6,1,6,9,15,9,5,1,14,10,3,13,11,15,5,1,1,15
200862_at,5,14,1,11,4,15,2,3,13,10,8,1,9,14,15,14,15,3,10,3
200863_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200864_s_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
200865_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200866_s_at,14,6,3,7,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
200867_at,10,5,6,1,6,9,7,9,5,1,14,10,3,9,3,15,5,5,1,11
200868_s_at,10,12,6,6,1,9,10,12,5,1,14,10,3,9,14,15,3,15,1,12
200869_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
200870_at,2,9,4,2,5,14,7,5,11,11,14,8,4,8,10,7,14,5,8,11
200871_s_at,10,15,15,2,5,1,7,5,11,11,7,9,4,9,3,4,14,5,8,11
200872_at,8,6,9,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
200873_s_at,4,3,11,6,1,11,10,12,1,2,5,6,6,5,14,5,3,15,12,12
200874_s_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,3,5,14,11,3,11
200875_s_at,10,15,2,2,5,1,7,5,11,11,7,9,4,9,3,4,14,5,8,7
200876_s_at,1,7,11,4,7,11,5,4,1,6,5,2,2,11,8,5,9,11,3,1
200877_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
200878_at,7,15,9,3,4,4,3,8,12,13,15,9,1,12,6,14,10,9,10,7
200879_s_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
200880_at,10,12,15,2,7,1,7,4,11,6,7,2,2,9,3,4,14,5,3,11
200881_s_at,2,15,2,5,5,14,4,5,12,13,13,8,1,8,10,4,11,6,10,7
200882_s_at,2,9,4,5,6,14,4,9,15,11,13,8,4,8,10,7,11,6,8,15
200883_at,8,6,3,7,13,6,13,14,14,9,4,14,10,10,5,6,7,4,14,8
200884_at,7,2,9,3,13,1,3,8,6,6,7,9,1,12,6,6,9,9,3,1
200885_at,14,7,11,12,3,10,6,14,1,3,4,4,8,4,13,11,2,7,13,8
200886_s_at,7,15,15,2,5,1,3,4,12,6,7,9,2,12,6,4,14,9,3,7
200887_s_at,1,2,15,4,7,1,5,4,6,6,7,9,2,11,8,6,9,11,3,1
200888_s_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
200889_s_at,7,2,9,3,13,6,3,8,6,9,15,14,10,12,6,6,10,9,14,14
200890_s_at,7,2,15,4,7,1,5,4,6,6,7,9,2,11,6,6,9,11,3,1
200891_s_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
200892_s_at,8,13,9,3,4,4,13,8,4,9,15,14,10,10,5,1,7,4,14,14
200893_at,10,9,4,2,6,9,7,9,9,11,14,10,4,9,3,15,14,5,8,11
200894_s_at,7,15,2,2,5,1,3,5,12,11,7,9,4,12,6,4,14,9,8,7
200895_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,5,3,15,12,12
200896_x_at,7,2,15,4,7,1,3,4,6,6,7,9,2,12,6,6,9,9,3,1
200897_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200898_s_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,3,5,14,11,3,11
200899_s_at,1,7,15,4,7,11,5,4,1,6,5,2,2,11,8,5,9,11,3,1
200900_s_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,3,5,14,11,3,11
200901_s_at,7,2,9,3,13,1,3,8,12,13,15,9,1,12,6,4,10,9,10,14
200902_at,2,15,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
200903_s_at,10,12,15,2,7,11,5,4,11,6,7,2,2,9,3,4,14,11,3,1
200904_at,5,15,2,3,4,4,2,5,12,13,13,1,1,14,15,14,10,3,10,7
200905_x_at,2,9,4,1,6,9,15,9,9,11,14,10,4,8,11,15,5,1,8,15
200906_s_at,10,5,4,1,6,9,7,9,9,1,14,10,3,9,3,15,5,5,1,11
200907_s_at,7,2,15,2,7,1,3,4,12,6,7,9,2,12,6,4,9,9,3,1
200908_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200909_s_at,8,13,9,3,13,4,13,8,4,9,15,14,10,10,5,1,7,4,14,14
200910_at,7,2,15,4,13,6,3,8,6,9,7,14,10,12,6,6,9,9,3,1
200911_s_at,7,2,15,4,7,1,3,4,12,6,7,9,2,12,6,4,9,9,3,1
200912_s_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
200913_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
200914_x_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
200915_x_at,15,3,6,6,1,2,10,12,5,1,11,6,3,13,14,12,3,15,1,12
200916_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
200917_s_at,2,15,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
200918_s_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
200919_at,2,9,4,2,5,1,7,5,11,11,7,8,4,8,3,4,14,5,8,11
200920_s_at,7,15,2,3,5,1,3,5,12,13,13,9,1,12,6,4,10,9,10,7
200921_s_at,1,7,11,4,3,11,5,12,1,3,5,2,8,11,8,5,9,11,12,1
200922_at,10,9,4,2,6,9,7,9,9,11,14,10,4,9,3,15,14,5,8,15
200923_at,1,12,15,4,7,1,5,4,11,6,7,2,2,11,8,4,9,11,3,1
200924_s_at,7,2,9,4,13,1,3,8,6,6,7,9,2,12,6,6,9,9,3,1
200925_at,5,15,2,5,5,14,4,5,15,13,13,1,9,14,15,14,10,6,10,7
200926_at,1,12,15,4,7,11,5,12,1,6,5,2,2,11,8,5,3,11,12,12
200927_s_at,10,5,4,2,6,9,7,9,9,1,14,10,3,9,3,15,14,5,1,11
200928_s_at,4,7,11,12,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
200929_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200930_s_at,7,2,15,2,7,1,3,4,11,6,7,9,2,12,6,4,9,9,3,1
200931_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200932_s_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
200933_x_at,4,3,6,6,1,11,10,12,1,2,5,2,6,5,14,5,3,15,12,12
200934_at,1,7,11,12,3,11,5,12,1,2,5,2,8,11,8,5,3,11,12,12
200935_at,10,12,15,2,7,1,7,4,11,6,7,2,2,9,3,4,14,5,3,11
200936_at,10,12,6,6,1,2,10,12,5,2,5,10,6,9,14,5,3,15,12,12
200937_s_at,14,7,3,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
200938_s_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,3,5,14,11,3,11
200939_s_at,8,6,3,7,13,6,13,8,6,9,15,14,10,10,5,6,7,4,14,14
200940_s_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
200941_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200942_s_at,1,12,15,4,7,11,5,4,1,6,5,2,2,11,8,5,9,11,3,1
200943_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,3,5,14,11,3,11
200944_s_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
200945_s_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
200946_x_at,7,13,9,3,13,4,3,8,12,13,15,9,1,12,6,1,10,9,10,14
200947_s_at,8,13,9,3,13,4,13,8,4,9,15,14,10,10,5,1,7,4,14,14
200948_at,10,5,4,2,6,9,7,9,9,1,14,10,3,9,3,15,14,5,1,11
200949_x_at,1,2,15,4,7,1,5,4,6,6,7,2,2,11,8,6,9,11,3,1
200950_at,1,7,3,4,3,10,5,14,6,3,4,4,8,11,8,6,9,11,13,8
200951_s_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
200952_s_at,7,2,15,4,7,1,3,4,11,6,7,9,2,12,6,4,9,9,3,1
200953_s_at,2,14,2,5,11,14,4,5,15,10,13,8,9,8,10,7,11,6,10,3
200954_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
200955_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
200956_s_at,14,7,11,12,3,10,6,14,1,3,4,4,8,4,13,11,2,7,13,8
200957_s_at,2,9,4,2,6,9,7,9,9,11,14,10,4,8,10,15,11,5,8,15
200958_s_at,8,2,3,7,13,6,13,14,6,9,4,14,10,10,5,6,7,4,14,1
200959_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
200960_x_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200961_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
200962_at,4,3,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
200963_x_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
200964_at,10,12,15,2,7,9,7,4,11,6,14,10,2,9,3,4,14,5,3,11
200965_s_at,1,7,11,4,7,11,5,14,1,3,5,2,2,11,8,5,9,11,13,1
200966_x_at,7,12,15,2,7,1,3,4,11,6,7,9,2,12,6,4,14,9,3,11
200967_at,1,2,3,4,13,6,5,4,6,6,5,14,2,11,8,6,9,11,3,1
200968_s_at,15,5,6,6,1,2,15,12,5,1,11,10,3,13,11,15,5,1,1,12
200969_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
200970_s_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
200971_s_at,10,12,6,6,1,2,10,12,5,2,5,10,6,9,14,5,3,15,12,12
200972_at,8,6,9,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
200973_s_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
200974_at,10,12,15,2,7,1,7,4,11,6,7,2,2,9,3,4,14,5,3,1
200975_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
200976_s_at,7,2,9,3,13,1,3,8,6,9,7,9,1,12,6,6,9,9,14,14
200977_s_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
200978_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
200979_at,8,2,9,7,13,6,13,8,6,9,15,14,10,10,5,1,7,4,14,14
200980_s_at,1,2,3,4,13,6,5,14,6,6,4,2,2,11,8,6,9,11,13,1
200981_x_at,7,15,2,3,5,1,3,5,12,13,13,9,1,12,6,4,10,9,10,7
200982_s_at,14,7,11,12,3,10,6,14,1,3,4,4,8,4,13,11,2,7,13,8
200983_x_at,15,5,6,1,6,9,15,9,5,1,14,10,3,13,11,15,5,1,1,11
200984_s_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
200985_s_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
200986_at,8,6,9,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
200987_x_at,11,14,14,14,11,14,4,15,15,10,8,15,9,1,2,3,8,6,7,3
200988_s_at,15,5,6,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
200989_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
200990_at,14,6,3,7,3,6,6,14,14,3,4,4,8,4,13,11,2,7,13,8
200991_s_at,1,12,15,4,7,11,5,4,1,6,5,2,2,11,8,5,9,11,3,1
200992_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
200993_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
200994_at,4,3,11,6,1,11,10,12,1,2,5,6,6,5,14,5,3,15,12,12
200995_at,10,9,4,2,6,9,7,9,11,11,14,10,4,9,3,4,14,5,8,11
200996_at,8,6,3,7,13,6,13,8,6,9,15,14,10,10,5,1,7,4,14,14
200997_at,2,15,2,2,5,1,7,5,12,11,7,9,4,8,10,4,14,5,8,7
200998_s_at,8,2,9,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
200999_s_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
201000_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
201001_s_at,2,15,2,5,5,14,4,5,15,11,13,8,4,8,10,4,11,6,8,7
201002_s_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
201003_x_at,14,7,11,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
201004_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
201005_at,5,13,9,3,4,4,2,5,12,13,15,1,1,14,15,14,10,3,10,7
201006_at,8,6,9,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
201007_at,4,3,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
201008_s_at,14,7,11,12,3,10,6,14,1,3,4,4,8,4,13,11,2,7,13,8
201009_s_at,8,2,3,7,13,6,13,8,6,9,15,14,10,10,5,6,7,4,14,14
201010_s_at,1,2,3,7,13,6,13,14,6,9,4,14,10,11,5,6,9,4,14,1
201011_at,1,2,15,4,7,6,5,4,6,6,7,2,2,11,8,6,9,11,3,1
201012_at,14,7,11,12,3,10,6,14,1,3,4,4,8,4,13,11,2,7,13,8
201013_s_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
201014_s_at,10,12,15,2,5,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
201015_s_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
201016_at,10,12,15,2,7,1,7,4,11,6,7,2,2,9,3,4,14,5,3,11
201017_at,5,13,1,3,4,4,2,1,4,13,9,1,1,14,15,14,10,3,11,10
201018_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
201019_s_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
201020_at,8,13,9,3,4,4,13,8,4,9,15,14,10,10,5,1,10,4,14,14
201021_s_at,4,3,6,6,1,2,10,12,5,1,11,6,3,5,14,12,3,15,1,12
201022_s_at,2,9,2,5,5,14,4,5,15,11,13,8,9,8,10,7,11,6,8,7
201023_at,15,5,4,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
201024_x_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
201025_at,2,15,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
201026_at,8,13,9,3,13,4,13,8,4,9,15,14,10,10,5,1,10,4,14,14
201027_s_at,14,7,11,12,3,10,6,14,1,3,4,4,8,4,13,11,2,7,13,8
201028_s_at,2,15,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,10,7
201029_s_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
201030_x_at,10,12,15,2,7,1,7,4,11,6,7,2,2,9,3,4,14,5,3,11
201031_s_at,7,12,15,2,7,1,3,4,11,6,7,9,2,12,6,4,14,9,3,1
201032_at,2,9,4,5,5,14,4,9,15,11,13,8,4,8,10,7,11,6,8,7
201033_x_at,10,12,15,2,7,1,7,4,11,6,7,9,2,9,3,4,14,5,3,11
201034_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
201035_s_at,14,6,3,7,3,6,13,14,14,3,4,4,8,4,5,6,7,4,13,8
201036_s_at,10,12,15,2,7,1,7,4,11,6,7,2,2,9,3,4,14,5,3,11
201037_at,1,7,11,4,7,11,5,14,1,3,5,2,8,11,8,5,9,11,13,1
201038_s_at,8,6,3,7,13,6,13,8,14,9,15,14,10,10,5,1,7,4,14,14
201039_s_at,7,15,2,3,5,14,3,5,12,13,13,9,1,12,6,14,10,9,10,7
201040_at,7,15,2,3,5,1,3,5,12,13,7,9,1,12,6,4,10,9,10,7
201041_s_at,7,2,15,4,7,1,3,4,6,6,7,9,2,12,6,4,9,9,3,1
201042_at,4,3,11,6,1,2,10,12,1,2,11,6,6,5,14,12,3,15,12,12
201043_s_at,2,15,2,2,5,1,7,5,11,11,7,9,4,8,3,4,14,5,8,7
201044_x_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
201045_s_at,10,12,15,2,7,11,7,4,11,6,5,2,2,9,3,5,14,5,3,11
201046_s_at,1,2,3,4,3,6,5,14,6,3,4,2,8,11,8,6,9,11,13,1
201047_x_at,7,2,15,4,13,1,3,4,6,6,7,9,2,12,6,6,9,9,3,1
201048_x_at,1,2,3,4,13,6,5,14,6,9,4,14,10,11,8,6,9,11,14,1
201049_s_at,4,3,11,6,1,11,10,12,1,2,5,6,6,5,14,5,3,15,12,12
201050_at,1,7,11,12,3,10,5,14,1,3,4,4,8,11,8,11,2,11,13,8
201051_at,1,12,15,4,7,11,5,4,11,6,5,2,2,11,8,5,9,11,3,1
201052_s_at,1,7,11,4,3,11,5,14,1,3,5,2,8,11,8,5,9,11,13,1
201053_s_at,1,2,3,4,3,6,5,14,6,3,4,4,8,11,8,6,9,11,13,8
201054_at,8,13,9,7,13,6,13,8,4,9,15,14,10,10,5,1,7,4,14,14
201055_s_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
201056_at,1,7,3,4,3,6,5,14,6,3,4,4,8,11,8,6,9,11,13,8
201057_s_at,7,13,9,3,13,4,3,8,12,13,15,9,1,12,6,1,10,9,10,14
201058_s_at,15,5,6,1,1,2,15,12,5,1,11,10,3,13,11,15,5,1,1,15
201059_at,15,5,6,1,6,9,15,9,9,1,14,10,3,13,11,15,5,1,1,15
201060_x_at,1,2,15,4,7,11,5,4,6,6,5,2,2,11,8,6,9,11,3,1
201061_s_at,4,3,6,6,1,2,10,12,5,2,11,6,6,5,14,12,3,15,12,12
201062_at,1,12,15,4,7,11,5,4,6,6,5,2,2,11,8,5,9,11,3,1
201063_at,14,7,11,12,3,10,6,14,1,3,4,4,8,4,13,11,2,7,13,8
201064_s_at,6,10,1,11,4,3,2,1,13,5,9,5,15,14,15,2,15,3,11,10
201065_s_at,1,12,15,4,7,11,5,4,6,6,5,2,2,11,8,5,9,11,3,1
201066_at,10,12,6,6,6,9,7,9,5,1,14,10,3,9,3,15,5,5,1,11
201067_at,1,12,15,4,7,11,5,4,6,6,5,2,2,11,8,5,9,11,3,1
201068_s_at,14,7,11,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
201069_at,2,9,2,5,5,14,4,5,15,11,13,8,4,8,10,7,11,6,8,7
201070_x_at,14,7,11,12,3,10,6,14,14,3,4,4,8,4,13,11,2,7,13,8
201071_x_at,10,12,15,4,7,11,5,4,11,6,5,2,2,9,3,5,14,11,3,11
201072_s_at,8,2,9,4,13,6,13,8,6,9,15,14,10,10,5,6,9,4,14,1
201073_s_at,2,9,4,5,6,14,4,9,15,11,14,8,4,8,10,7,11,6,8,15
201074_at,1,2,3,4,7,11,5,14,6,6,5,2,2,11,8,6,9,11,3,1
