1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
215146_s_at,17,12,3,6,4,10,18,2,15,20,18,15,18,16,10,1,3,11,8,17
215147_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,17,8,12,2,9,13
215148_s_at,5,20,4,14,17,11,5,18,2,14,2,8,8,14,8,16,19,12,12,12
215149_at,11,15,11,11,20,8,19,3,3,14,5,13,7,5,17,8,12,2,9,13
215150_at,13,12,8,17,19,5,18,2,5,20,11,2,1,12,10,6,7,19,8,17
215151_at,17,12,3,12,3,5,18,1,15,20,11,7,16,17,10,10,7,11,8,17
215152_at,18,19,1,18,8,18,5,18,13,10,12,17,3,3,13,16,11,20,10,9
215153_at,13,15,11,12,3,9,20,16,5,7,5,7,9,18,18,4,12,2,9,7
215154_at,13,13,8,17,19,9,20,16,5,7,4,2,1,18,3,4,17,19,7,7
215155_at,4,2,19,4,17,17,7,5,16,11,6,8,11,19,1,17,3,6,20,12
215156_at,19,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,6,20,12
215157_x_at,16,8,15,13,4,2,10,4,17,16,1,15,13,11,16,1,6,4,18,6
215158_s_at,13,13,11,17,20,9,20,16,3,7,5,2,9,18,18,4,17,2,9,7
215159_s_at,16,8,15,16,12,2,10,4,12,16,18,10,13,11,16,1,6,4,18,6
215160_x_at,19,20,1,14,17,11,5,10,13,10,12,8,8,14,13,17,19,12,12,12
215161_at,18,17,1,18,8,18,14,18,1,14,7,17,7,5,13,16,18,3,10,9
215162_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,19,5
215163_at,17,2,3,6,4,10,7,5,15,11,6,15,18,16,1,1,3,11,20,17
215164_at,13,15,11,11,20,8,19,3,3,7,5,13,9,18,18,4,12,2,9,13
215165_x_at,4,2,19,4,17,17,7,5,16,11,6,8,11,19,1,17,3,6,20,12
215166_at,13,15,11,11,20,8,19,3,3,7,5,13,9,18,18,4,12,2,9,13
215167_at,16,8,15,16,12,10,10,4,12,16,18,15,13,11,16,1,6,4,18,6
215168_at,16,8,18,13,6,2,10,4,17,16,1,15,13,11,16,9,6,4,14,6
215169_at,13,15,11,12,20,9,20,16,3,7,5,13,9,18,18,4,12,2,9,7
215170_s_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,11,9
215171_s_at,13,13,11,17,19,9,20,16,5,7,4,2,9,18,18,4,17,2,9,7
215172_at,17,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,6,20,12
215173_at,16,8,15,6,4,10,10,4,15,16,18,15,13,16,16,1,8,4,18,6
215174_at,4,8,18,13,6,2,11,4,17,16,1,19,13,11,4,9,6,4,14,6
215175_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,12,12,4
215176_x_at,13,13,11,17,19,9,20,16,5,7,11,2,16,17,18,4,7,2,8,7
215177_s_at,5,20,4,14,17,11,5,18,2,14,2,8,8,14,8,16,19,12,12,12
215178_x_at,16,8,15,16,12,1,10,2,12,16,18,15,13,11,16,1,8,4,18,6
215179_x_at,17,12,3,12,3,5,18,1,15,20,11,7,16,17,10,10,7,11,8,17
215180_at,13,15,11,11,20,9,20,16,3,7,5,13,9,18,18,4,12,2,9,7
215181_at,17,12,3,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,17
215182_x_at,13,12,3,12,3,5,18,1,5,20,11,7,16,17,10,10,7,11,8,17
215183_at,19,2,4,14,17,11,7,5,13,11,2,8,8,14,1,17,19,12,12,12
215184_at,17,8,18,6,6,10,10,4,15,16,6,15,18,16,1,9,3,6,20,6
215185_at,17,12,3,12,3,5,18,1,5,20,11,7,16,17,10,10,7,11,8,17
215186_at,17,8,3,6,4,10,10,5,15,16,6,15,18,16,1,1,3,4,20,6
215187_at,4,2,18,4,6,17,7,5,16,11,6,19,11,19,1,17,3,6,20,12
215188_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
215189_at,16,16,18,13,18,2,9,4,17,16,1,12,13,11,16,9,6,4,14,1
215190_at,13,13,11,17,20,9,20,16,5,7,5,2,9,18,18,4,17,2,9,7
215191_at,19,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,6,20,12
215192_at,5,20,4,14,17,11,5,18,13,10,2,8,8,14,13,16,19,12,12,12
215193_x_at,17,2,3,14,17,11,7,5,2,11,6,8,8,16,1,17,3,12,20,12
215194_at,17,2,3,14,17,11,7,5,2,11,6,8,18,16,1,17,3,11,20,12
215195_at,13,13,8,17,19,9,20,16,5,7,4,2,9,18,18,4,17,19,9,7
215196_at,17,2,3,6,4,10,7,5,15,11,6,15,18,16,1,1,3,11,20,17
215197_at,17,2,3,14,17,11,7,5,2,11,6,8,8,14,1,17,3,12,20,12
215198_s_at,4,5,18,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
215199_at,5,20,4,14,17,11,5,18,2,14,2,8,8,14,8,10,19,12,12,4
215200_x_at,20,1,8,16,19,1,6,2,12,17,4,10,1,12,3,6,8,19,7,11
215201_at,13,15,11,11,20,9,20,16,3,7,5,13,9,18,18,4,12,2,9,13
215202_at,13,15,11,12,3,5,19,1,3,14,11,7,16,17,8,10,7,2,9,4
215203_at,13,15,11,12,3,5,18,1,3,7,11,7,16,17,18,10,7,2,9,4
215204_at,11,15,11,11,20,8,19,3,3,3,5,13,7,5,17,8,12,2,9,13
215205_x_at,13,15,11,12,20,5,19,1,3,7,5,13,9,18,18,4,12,2,9,4
215206_at,5,20,4,14,17,11,5,18,2,14,2,8,8,14,8,16,19,12,12,4
215207_x_at,16,8,3,6,4,10,10,4,15,16,1,15,13,11,16,1,6,4,18,6
215208_x_at,17,8,3,6,4,10,10,2,15,20,18,15,18,16,10,1,3,11,18,17
215209_at,4,8,18,4,6,17,11,14,17,16,6,19,11,19,4,9,20,6,20,6
215210_s_at,19,2,19,14,17,11,7,10,13,11,12,8,8,14,1,17,11,12,19,12
215211_at,11,15,6,11,20,8,19,3,3,3,5,13,7,5,17,8,12,3,11,13
215212_at,17,2,3,6,4,10,7,5,15,11,6,8,18,16,1,17,3,11,20,12
215213_at,5,12,11,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,4
215214_at,16,16,10,13,18,2,9,4,17,5,1,12,13,11,15,7,6,10,17,1
215215_s_at,19,2,4,14,17,11,7,5,13,11,2,8,8,14,1,17,19,12,12,12
215216_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,19,5
215217_at,13,12,11,12,3,5,18,1,5,7,11,7,16,17,18,10,7,2,9,7
215218_s_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,4,10,17,1
215219_at,6,16,10,13,18,2,9,7,17,5,1,12,19,4,15,7,1,10,14,1
215220_s_at,11,17,6,18,8,18,14,18,1,3,7,17,7,5,17,8,18,3,11,9
215221_at,20,1,8,17,19,1,6,2,5,17,4,2,1,12,3,6,8,19,7,7
215222_x_at,20,1,8,16,19,1,6,2,12,17,4,10,1,12,3,6,8,19,7,11
215223_s_at,4,5,18,4,6,17,11,14,17,15,1,19,11,19,4,9,20,6,14,5
215224_at,17,12,3,6,4,10,18,5,15,20,6,7,18,16,10,10,3,11,8,17
215225_s_at,17,8,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,20,17
215226_at,18,17,1,18,8,18,14,18,1,10,7,17,7,5,13,16,18,3,10,9
215227_x_at,13,12,11,12,3,5,18,1,5,20,11,7,16,17,10,10,7,2,8,4
215228_at,5,20,4,12,3,8,19,1,3,14,2,7,7,5,8,8,12,3,12,4
215229_at,5,2,4,14,17,11,7,5,2,11,6,8,8,14,1,17,3,12,20,12
215230_x_at,20,1,3,6,4,1,6,2,12,20,18,15,1,12,10,1,8,11,18,17
215231_at,20,1,15,16,4,1,6,2,12,17,18,10,1,12,3,6,8,19,18,17
215232_at,16,16,18,13,18,2,9,4,17,5,1,12,13,11,4,9,6,10,14,1
215233_at,19,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,12,20,12
215234_at,4,2,18,4,6,10,7,5,16,11,6,19,11,16,1,17,3,6,20,6
215235_at,13,12,11,12,3,5,18,1,5,20,11,7,16,17,10,10,7,2,8,4
215236_s_at,13,13,8,17,19,9,20,16,5,7,4,2,9,18,18,4,17,19,7,7
215237_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,17,8,12,2,9,13
215238_s_at,13,13,11,17,3,9,20,16,5,7,11,2,16,17,18,4,7,2,9,7
215239_x_at,20,1,8,16,19,1,6,2,12,17,18,10,1,12,3,6,8,19,7,11
215240_at,17,8,3,6,4,10,10,5,15,16,6,15,18,16,1,1,3,11,20,6
215241_at,5,12,11,12,3,5,18,1,2,14,11,7,16,17,8,10,7,2,8,4
215242_at,13,12,11,12,3,5,18,1,5,20,11,7,16,17,10,10,7,11,8,17
215243_s_at,18,20,4,18,8,18,5,18,1,14,2,17,7,5,8,16,19,12,12,9
215244_at,16,8,18,13,4,2,10,4,17,16,1,15,13,11,16,1,6,4,18,6
215245_x_at,18,20,1,18,8,18,14,18,13,10,12,17,3,3,13,16,18,20,10,9
215246_at,13,15,11,11,20,8,19,3,3,7,5,13,9,18,18,4,12,2,9,13
215247_at,17,8,15,6,4,10,10,2,15,16,18,15,18,16,16,1,8,4,18,17
215248_at,13,13,8,17,19,9,20,16,5,7,4,2,1,12,3,6,17,19,7,7
215249_at,17,8,3,6,4,10,10,4,15,16,6,15,18,16,16,1,3,4,20,6
215250_at,4,8,18,13,6,2,11,4,17,16,1,19,13,11,4,9,6,4,14,6
215251_at,16,8,15,6,4,10,10,4,15,16,18,15,13,11,16,1,6,4,18,6
215252_at,5,12,11,12,3,5,18,1,2,20,11,7,16,17,8,10,7,2,8,4
215253_s_at,17,12,3,6,4,10,18,2,15,20,11,15,18,16,10,1,7,11,8,17
215254_at,5,2,4,14,17,11,7,5,2,11,2,8,8,14,1,17,19,12,12,12
215255_at,5,12,4,12,3,5,18,1,2,14,11,7,16,17,8,10,7,11,8,4
215256_x_at,13,15,11,11,20,9,20,16,3,7,5,13,9,18,18,4,12,2,9,13
215257_at,5,15,11,12,3,5,19,1,3,14,5,7,16,17,8,10,12,2,9,4
215258_at,18,17,1,18,8,18,14,18,1,10,7,17,7,3,13,16,18,3,10,9
215259_s_at,13,13,11,17,20,9,20,16,3,7,5,13,9,18,18,4,17,2,9,7
215260_s_at,4,5,18,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
215261_at,4,2,19,4,6,17,7,5,16,11,6,19,11,19,1,17,3,6,20,12
215262_at,17,12,3,6,4,10,18,2,15,20,18,15,18,16,10,1,8,11,8,17
215263_at,18,20,1,18,8,18,5,18,13,10,12,17,8,14,13,16,19,20,10,9
215264_at,18,17,1,18,8,18,14,18,1,10,7,17,7,5,13,16,18,3,10,9
215265_at,19,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,6,20,12
215266_at,13,15,11,12,3,5,19,1,3,7,5,7,16,17,18,10,12,2,9,4
215267_s_at,5,20,4,12,3,5,5,1,2,14,2,7,8,14,8,10,19,12,12,4
215268_at,19,19,19,4,15,17,2,10,16,15,14,18,11,19,20,3,11,6,19,8
215269_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,18,4,12,2,9,13
215270_at,5,12,4,12,3,5,18,1,2,20,11,7,16,17,8,10,7,11,8,4
215271_at,19,19,19,19,15,13,2,10,13,15,14,18,3,3,20,3,11,20,19,8
215272_at,18,20,4,18,8,18,5,18,1,14,2,17,8,14,13,16,19,12,12,9
215273_s_at,19,19,19,19,15,13,2,10,16,10,12,18,3,3,20,3,11,20,19,8
215274_at,18,19,1,19,15,13,14,10,13,10,12,18,3,3,13,16,11,20,10,9
215275_at,20,1,8,16,19,1,6,2,12,17,18,10,1,12,3,6,8,19,7,11
215276_at,19,19,19,19,15,13,2,10,13,15,14,18,3,3,20,3,11,20,19,8
215277_at,17,12,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,20,17
215278_at,17,12,3,12,3,5,18,5,2,20,6,7,18,16,10,10,3,11,8,17
215279_at,20,13,8,17,19,1,6,2,5,17,4,2,1,12,3,6,8,19,7,7
215280_s_at,13,13,8,17,19,9,20,16,5,7,4,2,1,18,18,4,17,19,7,7
215281_x_at,17,12,3,6,4,10,18,2,15,20,11,15,18,16,10,1,7,11,8,17
215282_at,20,12,8,17,19,1,6,2,5,20,4,2,1,12,3,6,8,19,7,17
215283_at,4,5,18,4,6,17,11,14,17,15,1,19,11,19,4,9,20,6,14,5
215284_at,5,2,4,14,17,11,7,5,2,11,2,8,8,14,1,17,19,12,12,12
215285_s_at,5,20,4,18,8,18,5,18,2,14,2,17,7,5,8,8,19,3,12,4
215286_s_at,20,1,8,16,19,1,6,2,12,17,18,10,1,12,3,6,8,19,7,11
215287_at,5,12,4,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,4
215288_at,17,8,18,6,4,10,10,4,15,16,6,15,18,16,16,1,6,4,20,6
215289_at,20,1,8,16,19,1,6,2,12,17,18,10,1,12,3,6,8,19,7,11
215290_at,5,12,3,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,17
215291_at,16,1,15,16,12,2,9,13,12,5,16,10,13,11,16,18,6,17,18,11
215292_s_at,16,8,18,13,6,2,10,4,17,16,1,19,13,11,4,9,6,4,14,6
215293_s_at,18,17,1,18,8,18,14,18,1,10,12,17,3,3,13,16,18,20,10,9
215294_s_at,16,8,18,13,6,2,10,4,17,16,1,19,13,11,4,9,6,4,14,6
215295_at,17,2,3,14,17,11,7,5,2,11,6,8,8,14,1,17,3,12,20,12
215296_at,17,12,3,6,4,10,18,5,15,20,11,15,18,16,10,1,7,11,8,17
215297_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,11,9
215298_at,19,19,19,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
215299_x_at,4,8,18,13,6,2,11,4,17,16,1,19,13,11,4,9,6,4,14,6
215300_s_at,13,13,8,17,19,9,20,16,5,7,4,2,1,18,18,4,17,19,9,7
215301_at,5,12,4,12,3,5,18,1,2,14,11,7,16,17,8,10,7,12,8,4
215302_at,5,20,4,18,8,18,5,18,2,14,2,17,8,14,8,16,19,12,12,9
215303_at,17,12,3,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,17
215304_at,20,12,3,6,4,1,18,2,15,20,11,15,1,12,10,6,7,11,8,17
215305_at,19,19,1,19,15,13,2,10,13,10,12,18,3,3,13,16,11,20,10,8
215306_at,16,8,15,13,12,2,10,4,12,16,18,15,13,11,16,1,6,4,18,6
215307_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,3,6,8,19,18,11
215308_at,19,2,19,14,17,11,7,5,16,11,12,8,8,14,1,17,11,12,19,12
215309_at,4,5,18,4,6,17,11,14,17,15,14,19,11,19,4,9,20,6,14,5
215310_at,5,20,4,14,17,11,5,5,2,11,2,8,8,14,1,17,19,12,12,12
215311_at,13,15,11,12,3,5,18,1,3,7,11,7,16,17,18,10,7,2,9,4
215312_at,17,2,4,14,17,11,7,5,2,11,6,8,8,14,1,17,3,12,20,12
215313_x_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
215314_at,17,12,3,6,4,10,18,5,15,20,6,7,18,16,10,10,3,11,8,17
215315_at,17,12,3,6,4,10,18,1,15,20,11,15,18,16,10,1,7,11,8,17
215316_at,17,8,3,6,4,10,10,5,15,11,6,15,18,16,1,1,3,11,20,6
215317_at,19,19,19,19,15,13,2,10,16,11,12,18,3,3,20,3,11,20,19,8
215318_at,17,12,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,20,17
215319_at,5,20,4,14,17,11,5,18,2,14,2,8,8,14,8,17,19,12,12,12
215320_at,19,2,4,14,17,11,7,5,2,11,6,8,8,14,1,17,3,12,20,12
215321_at,5,20,4,18,8,18,5,18,2,14,2,17,8,14,8,16,19,12,12,9
215322_at,5,20,4,14,17,11,5,5,2,11,2,8,8,14,1,17,19,12,12,12
215323_at,19,2,19,14,17,11,7,10,13,11,12,8,8,14,1,17,11,12,19,12
215324_at,17,8,3,6,4,10,10,4,15,16,6,15,18,16,16,1,3,4,20,6
215325_x_at,17,12,3,6,4,10,18,2,15,20,11,15,18,16,10,1,7,11,8,17
215326_at,5,20,4,14,17,11,5,5,2,11,2,8,8,14,1,17,19,12,12,12
215327_at,19,19,19,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
215328_at,19,2,4,14,17,11,7,5,13,11,2,8,8,14,1,17,19,12,12,12
215329_s_at,11,17,6,18,8,18,14,18,1,3,7,17,7,5,17,8,18,3,11,9
215330_at,5,20,4,18,8,18,5,18,1,14,2,17,8,14,13,16,19,12,12,9
215331_at,5,12,4,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,4
215332_s_at,17,12,3,6,4,10,18,2,15,20,18,15,18,16,10,1,7,11,8,17
215333_x_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,10,9
215334_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,18,8,12,2,9,13
215335_at,4,8,18,13,6,10,10,4,17,16,1,19,18,11,4,9,6,4,20,6
215336_at,8,16,10,13,18,2,9,7,14,5,3,12,19,4,15,7,1,10,17,1
215337_at,4,8,18,13,6,2,10,4,17,16,1,19,13,11,4,9,6,4,14,6
215338_s_at,13,12,11,12,3,5,18,1,5,20,11,7,16,17,10,10,7,11,8,17
215339_at,18,17,1,18,8,18,14,18,13,10,12,17,3,3,13,16,18,20,10,9
215340_at,5,12,4,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,4
215341_at,17,12,3,14,17,11,18,5,2,11,6,7,18,16,10,10,3,11,8,12
215342_s_at,17,2,3,6,4,10,7,5,15,11,6,15,18,16,1,17,3,6,20,6
215343_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,10,9
215344_at,4,5,18,4,6,17,11,14,17,15,1,19,11,19,4,9,20,6,14,5
215345_x_at,19,5,19,4,15,17,2,14,16,15,14,18,11,19,20,3,20,6,19,5
215346_at,17,12,3,6,3,5,18,1,15,20,11,7,16,17,10,10,7,11,8,17
215347_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,2,12,4
215348_at,19,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,12,20,12
215349_at,18,17,6,18,8,18,14,18,1,3,7,17,7,5,13,16,18,3,11,9
215350_at,16,8,18,13,12,2,10,4,17,16,1,12,13,11,16,9,6,4,18,6
215351_at,19,19,19,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
215352_at,18,17,1,18,8,18,14,18,1,10,7,17,7,5,13,16,18,3,10,9
215353_at,18,20,1,14,8,18,5,18,13,10,2,17,8,14,13,16,19,12,12,9
215354_s_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
215355_at,20,1,15,16,4,1,6,2,12,17,18,10,1,12,3,6,8,19,18,17
215356_at,20,1,8,16,19,1,6,2,12,17,18,10,1,12,3,6,8,19,7,11
215357_s_at,18,19,1,19,15,13,2,10,13,10,12,18,3,3,13,3,11,20,10,8
215358_x_at,19,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,12,20,12
215359_x_at,5,20,4,12,3,5,5,1,2,14,11,7,16,17,8,10,7,12,12,4
215360_at,4,8,18,4,6,17,7,4,17,16,6,19,11,19,4,9,3,6,20,6
215361_at,17,2,3,14,17,11,7,5,2,11,6,8,8,16,1,17,3,12,20,12
215362_at,19,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,11,12,20,12
215363_x_at,17,8,15,6,4,10,10,4,15,16,18,15,18,16,16,1,6,4,18,6
215364_s_at,13,15,11,11,20,9,20,16,3,7,5,13,9,18,18,4,12,2,9,7
215365_at,17,2,3,6,4,10,7,5,15,11,6,15,18,16,1,1,3,6,20,6
215366_at,17,8,18,6,4,10,10,4,15,16,6,15,18,16,16,1,3,4,20,6
215367_at,20,1,15,16,12,1,6,13,12,17,16,10,14,13,16,18,8,17,18,11
215368_at,20,1,8,17,19,1,6,2,5,17,4,2,1,12,3,6,8,19,7,11
215369_at,20,12,8,6,4,1,18,2,15,20,18,15,1,12,10,6,8,11,8,17
215370_at,18,20,1,14,17,11,5,18,13,10,2,17,8,14,13,16,19,12,12,9
215371_at,16,8,15,13,12,2,10,4,17,16,1,15,13,11,16,1,6,4,18,6
215372_x_at,5,12,4,12,3,5,18,1,2,14,11,7,16,17,8,10,7,12,8,4
215373_x_at,16,1,15,16,12,1,6,13,12,17,16,10,14,13,16,18,8,17,18,11
215374_at,13,15,11,11,20,9,20,16,3,7,5,13,9,18,18,4,12,2,9,13
215375_x_at,20,12,8,6,19,1,18,2,5,20,11,7,1,12,10,6,7,11,8,17
215376_at,11,15,11,12,3,8,19,3,3,14,5,13,16,17,8,8,12,2,9,4
215377_at,19,19,1,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,10,8
215378_at,17,2,19,14,17,11,7,5,16,11,6,8,8,16,1,17,3,6,20,12
215379_x_at,19,19,1,14,17,11,5,10,13,10,12,8,8,14,13,16,11,12,12,12
215380_s_at,17,12,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,8,17
215381_at,13,12,11,12,3,5,18,1,5,20,11,7,16,17,10,10,7,2,8,4
215382_x_at,17,2,3,14,17,11,7,5,2,11,6,8,8,14,1,17,3,12,20,12
215383_x_at,20,1,8,16,19,1,6,2,5,17,4,2,1,12,3,6,8,19,7,11
215384_s_at,19,19,19,19,15,13,2,10,16,11,14,18,3,19,20,3,11,20,19,8
215385_at,19,2,19,14,17,11,7,5,16,11,14,8,8,14,1,17,11,6,19,12
215386_at,17,8,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,20,17
215387_x_at,20,12,8,16,19,1,6,2,5,20,18,2,1,12,10,6,8,19,8,17
215388_s_at,4,2,19,14,17,11,7,5,16,11,6,8,11,19,1,17,3,6,20,12
215389_s_at,13,15,11,12,3,5,19,1,3,7,5,7,16,17,18,10,12,2,9,4
215390_at,17,8,3,6,4,10,10,4,15,16,18,15,18,16,16,1,6,4,18,6
215391_at,13,12,11,12,3,5,18,1,5,20,11,7,16,17,18,10,7,2,8,7
215392_at,4,5,19,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,19,5
215393_s_at,17,8,3,6,4,10,10,5,15,11,6,15,18,16,1,1,3,11,20,6
215394_at,17,12,3,6,4,10,18,5,15,20,6,15,18,16,10,1,3,11,8,17
215395_x_at,18,19,1,18,8,18,5,18,13,10,12,17,3,3,13,16,11,20,10,9
215396_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,12,12,4
215397_x_at,5,20,4,12,3,5,5,1,2,14,2,7,8,14,8,10,19,12,12,4
215398_at,5,15,11,12,3,5,19,1,2,14,11,7,16,17,8,10,7,2,9,4
215399_s_at,4,2,19,14,17,11,7,5,16,11,6,8,11,19,1,17,3,6,20,12
215400_x_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,18,4,12,2,9,13
215401_at,5,12,3,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,17
215402_at,4,2,19,4,6,17,7,14,16,15,14,19,11,19,1,17,20,6,20,5
215403_at,11,15,11,11,20,8,19,3,3,7,5,13,9,5,17,8,12,2,9,13
215404_x_at,16,1,15,16,12,1,6,13,12,17,18,10,13,11,16,18,8,4,18,11
215405_at,13,12,3,12,3,5,18,1,5,20,11,7,16,17,10,10,7,11,8,17
215406_at,4,5,18,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
215407_s_at,19,19,19,19,15,13,2,10,16,15,14,18,3,3,20,3,11,20,19,8
215408_at,11,15,11,11,20,8,19,3,3,14,5,13,16,17,8,8,12,2,9,4
215409_at,13,12,11,12,3,5,18,1,5,7,11,7,16,17,18,10,7,2,9,4
215410_at,5,2,4,14,17,11,7,5,2,11,2,8,8,14,1,17,19,12,12,12
215411_s_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,3,6,8,19,7,11
215412_x_at,5,20,4,14,17,11,5,5,2,14,2,8,8,14,8,10,19,12,12,12
215413_at,13,12,11,17,3,5,18,1,5,20,11,2,16,17,10,10,7,2,8,7
215414_at,5,20,4,14,8,18,5,18,2,14,2,17,8,14,8,16,19,12,12,9
215415_s_at,19,19,1,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
215416_s_at,5,12,3,12,3,5,18,1,2,20,11,7,16,17,10,10,7,11,8,17
215417_at,18,17,1,18,8,18,14,18,1,10,7,17,3,3,13,16,18,20,10,9
215418_at,4,8,18,4,6,17,11,4,17,16,1,19,11,19,4,9,6,6,14,6
215419_at,18,20,1,18,8,18,14,18,1,10,2,17,8,14,13,16,18,12,10,9
215420_at,13,12,8,17,19,5,18,1,5,20,11,2,16,17,10,6,7,19,8,7
215421_at,4,5,18,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
215422_at,17,2,3,14,17,10,7,5,16,11,6,8,18,16,1,17,3,6,20,12
215423_at,18,20,4,18,8,18,5,18,1,14,2,17,7,14,13,16,19,12,12,9
215424_s_at,17,2,3,6,4,10,7,5,15,11,6,15,18,16,1,17,3,6,20,6
215425_at,4,5,18,4,6,17,11,14,16,15,14,19,11,19,4,9,20,6,14,5
215426_at,13,12,3,12,3,5,18,1,5,20,11,7,16,17,10,10,7,11,8,17
215427_s_at,5,20,4,12,3,5,5,1,2,14,2,7,16,17,8,10,19,12,12,4
215428_at,11,15,6,11,20,8,19,3,3,3,5,13,7,5,17,8,12,2,11,13
215429_s_at,11,15,6,11,20,8,19,3,3,14,5,13,7,5,17,8,12,2,11,4
215430_at,13,13,8,17,19,9,18,2,5,20,4,2,1,12,10,6,7,19,7,7
215431_at,17,2,3,6,4,10,7,5,15,11,6,8,18,16,1,17,3,11,20,12
215432_at,18,20,1,18,8,18,5,18,13,10,2,17,8,14,13,16,19,12,12,9
215433_at,17,2,19,14,17,11,7,5,16,11,6,8,8,14,1,17,3,12,20,12
215434_x_at,17,12,3,6,4,1,18,2,15,20,11,15,1,12,10,1,7,11,8,17
215435_at,20,12,8,17,19,1,6,2,5,17,18,2,1,12,3,6,8,19,7,17
215436_at,18,17,1,18,8,18,14,18,13,10,12,17,3,3,13,16,18,20,10,9
215437_x_at,5,2,4,14,17,11,7,5,2,11,6,8,8,14,1,17,3,12,20,12
215438_x_at,11,15,11,11,20,8,19,3,3,7,5,13,9,18,17,8,12,2,9,13
215439_x_at,19,19,19,19,15,13,2,10,13,10,12,18,3,3,20,3,11,20,19,8
215440_s_at,16,16,15,13,12,2,9,13,14,5,16,12,13,11,16,18,6,10,18,1
215441_at,17,2,3,4,6,10,7,5,16,11,6,8,18,16,1,17,3,6,20,12
215442_s_at,17,2,3,14,17,11,7,5,15,11,6,8,18,16,1,17,3,11,20,12
215443_at,13,12,8,17,19,9,18,2,5,20,11,2,1,12,10,6,7,19,8,17
215444_s_at,5,20,4,14,8,18,5,18,2,14,2,17,8,14,8,16,19,12,12,4
215445_x_at,18,20,4,18,8,18,5,18,1,14,2,17,7,5,13,16,19,3,12,9
215446_s_at,17,8,3,6,4,10,10,5,15,20,6,15,18,16,10,1,3,11,20,17
215447_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,3,18,8,17,7,11
215448_at,11,15,11,12,3,8,19,1,3,14,5,13,16,17,8,10,12,2,9,4
215449_at,19,20,4,14,17,11,5,10,13,10,12,8,8,14,13,17,19,12,12,12
215450_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,16,18,8,4,18,11
